ID,NU_NOTA_LC
3641,598.0593
3642,519.8849
3643,509.30627
3644,613.3793
3645,643.4948
3646,480.5268
3647,506.56088
3648,577.74335
3649,526.4713
3650,616.975
3651,566.88727
3652,435.11548
3653,549.16455
3654,626.0968
3655,438.76346
3656,610.2869
3657,477.59885
3658,451.53622
3659,569.74097
3660,601.467
3661,470.21503
3662,532.34766
3663,548.445
3664,468.7403
3665,593.21295
3666,453.84998
3667,489.5073
3668,516.7263
3669,470.5836
3670,554.49146
3671,643.7368
3672,475.86676
3673,554.6924
3674,536.3243
3675,570.70966
3676,433.71634
3677,633.3501
3678,521.4646
3679,467.13696
3680,596.68713
3681,545.7494
3682,590.44904
3683,439.8823
3684,585.7202
3685,601.0515
3686,614.37744
3687,512.42053
3688,530.01495
3689,489.7787
3690,470.74246
3691,539.9782
3692,616.63184
3693,627.28326
3694,576.0782
3695,579.37885
3696,477.90417
3697,510.57956
3698,456.72174
3699,539.89984
3700,492.71875
3701,522.06006
3702,556.5221
3703,657.66455
3704,557.2414
3705,599.4075
3706,588.18805
3707,448.991
3708,533.97363
3709,576.0571
3710,598.5512
3711,446.69604
3712,451.6455
3713,568.89417
3714,516.67456
3715,556.64667
3716,522.8445
3717,597.1592
3718,536.0557
3719,600.3987
3720,453.6557
3721,468.41196
3722,525.9358
3723,481.49127
3724,578.73694
3725,552.76355
3726,526.3501
3727,509.07922
3728,550.00903
3729,586.8078
3730,547.02405
3731,566.9429
3732,590.7927
3733,593.5144
3734,481.79996
3735,491.68472
3736,467.3089
3737,500.7159
3738,527.72754
3739,506.34796
3740,549.73663
3741,539.82043
3742,536.81323
3743,594.17725
3744,484.69604
3745,580.4554
3746,536.4355
3747,573.50476
3748,514.48376
3749,608.8244
3750,510.87863
3751,491.40823
3752,578.7441
3753,594.7751
3754,494.57867
3755,451.24374
3756,517.81775
3757,508.31067
3758,502.2505
3759,625.5062
3760,573.2231
3761,634.46234
3762,519.0528
3763,590.5017
3764,523.4783
3765,634.9478
3766,505.42838
3767,541.8244
3768,511.78027
3769,516.456
3770,489.72223
3771,466.98825
3772,473.62024
3773,429.28284
3774,597.44025
3775,553.43713
3776,555.24695
3777,612.7085
3778,451.88123
3779,501.71008
3780,499.15173
3781,478.16925
3782,464.75363
3783,451.10794
3784,611.71716
3785,515.70764
3786,481.75934
3787,527.6799
3788,509.85468
3789,481.19565
3790,501.91183
3791,555.45074
3792,491.77435
3793,517.80554
3794,477.13586
3795,578.8043
3796,567.03644
3797,501.40305
3798,488.14902
3799,582.70514
3800,488.69223
3801,560.5811
3802,639.9555
3803,658.7989
3804,472.78494
3805,648.1786
3806,634.5832
3807,490.25717
3808,641.29205
3809,526.9085
3810,470.23013
3811,515.7985
3812,591.66693
3813,457.7097
3814,429.6527
3815,599.7079
3816,495.8315
3817,500.42923
3818,544.72955
3819,461.11386
3820,548.0664
3821,504.59488
3822,530.2029
3823,471.931
3824,512.0223
3825,457.04486
3826,503.13266
3827,556.6951
3828,482.96484
3829,551.1674
3830,486.33395
3831,515.30133
3832,507.21405
3833,551.91504
3834,452.73868
3835,559.5393
3836,474.92267
3837,612.1108
3838,668.6289
3839,433.4078
3840,531.03064
3841,591.7673
3842,476.1562
3843,507.61194
3844,610.7282
3845,181.0864
3846,517.2337
3847,496.782
3848,466.50403
3849,534.7942
3850,465.90335
3851,566.22
3852,548.4247
3853,602.3779
3854,535.47284
3855,671.8483
3856,606.33014
3857,545.76105
3858,528.3304
3859,513.1944
3860,483.18173
3861,501.93008
3862,582.43286
3863,465.76636
3864,473.53824
3865,474.98044
3866,506.21692
3867,569.46466
3868,526.7797
3869,499.31412
3870,478.70215
3871,494.70163
3872,486.73654
3873,491.60318
3874,617.85864
3875,459.05927
3876,481.67163
3877,594.205
3878,647.5893
3879,575.3239
3880,535.2113
3881,433.14594
3882,593.52686
3883,515.53296
3884,458.2578
3885,506.46948
3886,521.61346
3887,432.51654
3888,522.9232
3889,454.39478
3890,494.47278
3891,546.6737
3892,600.1305
3893,446.8383
3894,507.50125
3895,451.3165
3896,638.46313
3897,530.487
3898,477.59473
3899,615.3681
3900,581.1709
3901,498.21417
3902,513.03955
3903,477.73404
3904,567.9678
3905,566.847
3906,538.29724
3907,451.75003
3908,589.1527
3909,493.2943
3910,491.06897
3911,538.7451
3912,516.4368
3913,512.8353
3914,586.5867
3915,481.9626
3916,504.39325
3917,545.76843
3918,604.89844
3919,524.44525
3920,434.20544
3921,596.99036
3922,628.4095
3923,437.3758
3924,481.74353
3925,479.7822
3926,580.2431
3927,436.289
3928,487.2584
3929,501.34512
3930,484.26202
3931,574.0533
3932,602.9873
3933,589.64795
3934,498.42722
3935,485.2037
3936,499.25574
3937,497.12457
3938,536.1247
3939,564.5209
3940,478.46036
3941,595.0246
3942,469.01437
3943,530.91974
3944,479.14496
3945,568.138
3946,463.6052
3947,442.03702
3948,600.0435
3949,588.4256
3950,474.42288
3951,468.49377
3952,467.82993
3953,569.31445
3954,452.21252
3955,471.23514
3956,525.16327
3957,516.75134
3958,622.905
3959,468.38608
3960,539.92535
3961,478.5429
3962,591.03467
3963,560.5937
3964,435.65195
3965,447.77277
3966,502.07184
3967,585.8808
3968,451.53558
3969,638.07684
3970,473.9578
3971,541.47205
3972,448.68036
3973,549.60693
3974,608.72656
3975,505.71466
3976,538.2796
3977,461.33432
3978,455.34723
3979,463.48645
3980,492.7383
3981,465.5075
3982,604.4624
3983,522.33685
3984,583.78705
3985,441.25143
3986,459.34235
3987,476.64993
3988,546.7598
3989,585.5593
3990,569.76825
3991,553.5572
3992,444.97427
3993,491.36417
3994,450.71948
3995,570.433
3996,568.5797
3997,502.44122
3998,452.05768
3999,628.97003
4000,538.78796
4001,498.09955
4002,517.48474
4003,428.4943
4004,477.847
4005,557.0028
4006,606.4539
4007,562.94006
4008,429.78018
4009,493.73682
4010,525.0102
4011,609.7366
4012,480.4046
4013,551.522
4014,456.78705
4015,535.015
4016,462.24557
4017,489.4068
4018,614.0141
4019,434.75284
4020,563.15485
4021,451.31915
4022,561.8847
4023,501.30426
4024,445.25803
4025,497.50327
4026,570.6768
4027,528.1947
4028,455.95227
4029,548.1941
4030,540.20526
4031,528.4678
4032,451.3759
4033,473.68863
4034,557.2664
4035,506.31265
4036,512.333
4037,576.1792
4038,467.7319
4039,519.7349
4040,584.608
4041,457.3324
4042,585.0947
4043,654.8159
4044,603.08203
4045,578.88025
4046,520.1619
4047,497.08307
4048,570.7644
4049,448.2981
4050,483.14615
4051,491.9556
4052,604.2511
4053,536.804
4054,565.7864
4055,575.8221
4056,625.5012
4057,524.2876
4058,474.73566
4059,477.0081
4060,548.95416
4061,504.2757
4062,523.9471
4063,541.951
4064,543.3922
4065,568.4779
4066,501.99442
4067,502.21246
4068,607.8941
4069,514.99835
4070,493.39062
4071,481.50693
4072,598.58997
4073,517.9566
4074,441.07306
4075,513.1997
4076,618.41956
4077,582.7494
4078,455.76834
4079,479.8173
4080,515.446
4081,552.64105
4082,469.13748
4083,576.99664
4084,556.3432
4085,584.1366
4086,500.6266
4087,552.95465
4088,471.13623
4089,524.0076
4090,470.60263
4091,439.2479
4092,569.3544
4093,512.602
4094,452.9754
4095,560.436
4096,503.29062
4097,434.32623
4098,489.3395
4099,463.1507
4100,527.9261
4101,485.74045
4102,671.0908
4103,425.08563
4104,477.8088
4105,464.56628
4106,459.0767
4107,486.28156
4108,558.0498
4109,480.09018
4110,552.4425
4111,583.47485
4112,518.9174
4113,486.92184
4114,503.04922
4115,536.2335
4116,489.56976
4117,454.58344
4118,520.4392
4119,499.38544
4120,494.12955
4121,591.03784
4122,576.33514
4123,603.3048
4124,589.8192
4125,477.0083
4126,552.59985
4127,554.4743
4128,434.3131
4129,643.3296
4130,636.10767
4131,437.47385
4132,634.03284
4133,476.12238
4134,451.45068
4135,502.10928
4136,596.45825
4137,528.8953
4138,471.94687
4139,568.6275
4140,531.22125
4141,527.25806
4142,642.5844
4143,487.52185
4144,565.8279
4145,446.0028
4146,624.32404
4147,439.39355
4148,610.3907
4149,580.23035
4150,451.97638
4151,520.9676
4152,581.08856
4153,453.58282
4154,454.69458
4155,433.763
4156,513.7407
4157,453.34143
4158,470.44846
4159,477.97626
4160,606.5044
4161,560.6742
4162,443.43347
4163,454.90002
4164,498.46808
4165,481.76523
4166,512.4053
4167,450.6993
4168,603.8806
4169,590.8234
4170,565.2065
4171,506.30673
4172,441.02203
4173,521.70087
4174,601.48785
4175,499.4899
4176,557.87134
4177,483.8388
4178,498.45615
4179,530.50903
4180,554.995
4181,603.526
4182,551.39087
4183,620.7582
4184,443.24274
4185,440.60617
4186,555.389
4187,502.3905
4188,444.87387
4189,574.3971
4190,521.22925
4191,533.41907
4192,488.32938
4193,494.08484
4194,524.8384
4195,507.7682
4196,628.8458
4197,600.5058
4198,446.8517
4199,493.01636
4200,489.78458
4201,513.377
4202,452.75345
4203,501.96033
4204,451.64197
4205,515.18604
4206,458.16855
4207,510.59958
4208,449.9458
4209,483.66113
4210,554.80035
4211,556.1
4212,563.0563
4213,534.7677
4214,436.79187
4215,509.62408
4216,533.3367
4217,492.82788
4218,557.40784
4219,456.38422
4220,538.2979
4221,459.0669
4222,469.658
4223,547.7065
4224,524.6522
4225,580.1006
4226,481.06345
4227,462.78085
4228,549.257
4229,488.12903
4230,583.2394
4231,457.61618
4232,534.29016
4233,517.4247
4234,428.0703
4235,612.13214
4236,552.468
4237,567.3281
4238,583.2376
4239,606.11304
4240,481.1035
4241,468.85403
4242,588.3507
4243,605.894
4244,456.15076
4245,528.7161
4246,514.0746
4247,465.62103
4248,445.94733
4249,503.9116
4250,619.04376
4251,483.1977
4252,552.098
4253,515.3852
4254,500.12442
4255,471.66074
4256,478.2645
4257,573.4473
4258,581.2142
4259,469.80066
4260,483.75427
4261,462.1743
4262,469.91446
4263,504.22598
4264,446.7017
4265,481.80502
4266,565.8546
4267,551.0706
4268,546.3646
4269,631.1553
4270,468.9568
4271,594.37964
4272,546.10516
4273,476.07928
4274,568.5746
4275,467.8347
4276,445.5639
4277,567.22833
4278,561.44086
4279,564.3104
4280,501.52777
4281,516.4729
4282,600.5373
4283,472.2725
4284,449.7366
4285,533.3642
4286,461.01556
4287,553.7624
4288,470.85938
4289,484.2644
4290,501.7185
4291,447.79587
4292,583.58185
4293,561.8866
4294,631.9505
4295,457.541
4296,559.4742
4297,587.3911
4298,580.846
4299,487.81537
4300,595.034
4301,498.8856
4302,478.60388
4303,433.16434
4304,566.5902
4305,565.4762
4306,607.90875
4307,544.2118
4308,538.1228
4309,559.30743
4310,483.1486
4311,622.83606
4312,541.29767
4313,483.57425
4314,559.03864
4315,448.35568
4316,522.6748
4317,546.0391
4318,475.83725
4319,489.2861
4320,452.58426
4321,490.3496
4322,516.60315
4323,501.66953
4324,462.22507
4325,563.08936
4326,566.91364
4327,542.8323
4328,475.11807
4329,628.97284
4330,469.65213
4331,463.8562
4332,469.01575
4333,554.0179
4334,486.4296
4335,457.5064
4336,523.4334
4337,563.88074
4338,592.0656
4339,499.80466
4340,548.8348
4341,514.5032
4342,563.1051
4343,549.30225
4344,478.9264
4345,482.73157
4346,525.2924
4347,571.7216
4348,526.85785
4349,595.349
4350,599.9959
4351,534.65045
4352,607.60614
4353,542.5711
4354,523.15875
4355,459.53427
4356,519.2246
4357,618.31476
4358,475.8537
4359,467.72113
4360,619.1252
4361,530.2126
4362,581.32153
4363,491.34006
4364,453.34424
4365,517.6803
4366,570.751
4367,644.69696
4368,569.3957
4369,296.5813
4370,455.67865
4371,570.1101
4372,593.9918
4373,495.5279
4374,485.72427
4375,556.5882
4376,576.6444
4377,473.68344
4378,479.82816
4379,587.662
4380,493.18115
4381,554.172
4382,572.1772
4383,513.0691
4384,487.50238
4385,623.6585
4386,585.62225
4387,612.2406
4388,509.12085
4389,472.89334
4390,479.9878
4391,536.89417
4392,502.86948
4393,563.85284
4394,454.47415
4395,495.89096
4396,541.3671
4397,434.08994
4398,471.5134
4399,480.25214
4400,476.9047
4401,527.4621
4402,421.2482
4403,659.82104
4404,523.0116
4405,468.03104
4406,485.99377
4407,567.74365
4408,588.9112
4409,508.60706
4410,489.38867
4411,515.2061
4412,488.0421
4413,613.8795
4414,520.9367
4415,541.75507
4416,483.3836
4417,643.6846
4418,595.0372
4419,465.41867
4420,548.66327
4421,577.8358
4422,443.5009
4423,504.0739
4424,476.06033
4425,526.11115
4426,508.45285
4427,425.8508
4428,492.99744
4429,546.122
4430,530.04895
4431,510.46393
4432,517.38824
4433,450.8197
4434,523.4515
4435,563.83026
4436,529.0618
4437,583.58514
4438,551.1726
4439,508.57794
4440,530.84283
4441,461.7742
4442,598.9442
4443,542.72394
4444,436.3129
4445,616.67377
4446,505.86472
4447,501.86856
4448,499.02887
4449,519.93866
4450,568.37976
4451,519.68317
4452,526.37787
4453,551.16364
4454,601.0203
4455,567.3636
4456,563.44653
4457,604.5281
4458,561.0845
4459,610.6824
4460,600.88696
4461,595.4336
4462,616.9414
4463,516.88214
4464,553.8572
4465,456.4603
4466,653.10504
4467,629.7961
4468,570.65125
4469,471.28552
4470,578.8462
4471,525.5898
4472,449.20828
4473,511.43604
4474,479.6135
4475,460.21375
4476,551.571
4477,643.88354
4478,464.4395
4479,473.96558
4480,563.5894
4481,542.3477
4482,533.0688
4483,584.81464
4484,437.33264
4485,491.53702
4486,557.2455
4487,547.4101
4488,527.6867
4489,477.12305
4490,548.26666
4491,579.6065
4492,497.0018
4493,458.60403
4494,539.00433
4495,592.9318
4496,550.3859
4497,463.13657
4498,454.79913
4499,597.8596
4500,450.83582
4501,633.6655
4502,524.263
4503,470.82175
4504,589.9985
4505,559.95123
4506,518.93036
4507,625.7562
4508,449.85324
4509,543.5496
4510,573.1467
4511,587.4473
4512,537.8522
4513,519.56647
4514,539.62463
4515,462.63956
4516,575.49335
4517,421.56442
4518,624.467
4519,606.265
4520,487.84448
4521,527.9184
4522,471.46155
4523,565.2774
4524,497.46442
4525,577.8011
4526,584.6365
4527,553.3867
4528,565.69006
4529,474.95984
4530,505.72534
4531,458.71237
4532,431.27884
4533,508.72092
4534,601.4227
4535,481.90216
4536,467.1189
4537,549.76935
4538,471.0359
4539,451.3605
4540,591.245
4541,614.2973
4542,459.04886
4543,631.1803
4544,457.41684
4545,594.0817
4546,522.03906
4547,590.6421
4548,573.0013
4549,495.9269
4550,601.0828
4551,470.60358
4552,534.19257
4553,482.23608
4554,606.957
4555,479.85553
4556,495.88428
4557,443.34897
4558,475.07697
4559,558.97565
4560,620.9415
4561,585.4825
4562,601.7587
4563,565.0332
4564,451.60187
4565,480.33118
4566,546.5069
4567,523.87006
4568,576.2133
4569,624.7008
4570,573.3822
4571,458.73874
4572,486.58157
4573,653.1535
4574,466.0138
4575,455.97577
4576,452.96527
4577,559.89215
4578,494.0965
4579,464.12396
4580,525.1223
4581,602.41345
4582,489.1566
4583,459.75192
4584,433.8911
4585,544.9934
4586,647.9765
4587,467.79135
4588,450.4209
4589,442.512
4590,566.8747
4591,489.08908
4592,595.5873
4593,538.73145
4594,491.492
4595,571.71704
4596,446.52475
4597,565.8099
4598,479.59354
4599,435.31833
4600,611.42804
4601,618.0682
4602,529.1352
4603,528.1118
4604,465.72125
4605,580.04645
4606,587.50085
4607,483.2556
4608,497.03766
4609,589.4454
4610,589.0101
4611,525.70044
4612,463.855
4613,479.64603
4614,450.6564
4615,473.91187
4616,512.659
4617,524.27673
4618,457.27612
4619,611.2842
4620,457.8794
4621,640.5188
4622,517.36414
4623,670.5853
4624,575.8231
4625,569.3588
4626,469.2317
4627,434.64343
4628,578.3056
4629,623.91364
4630,595.77313
4631,602.80396
4632,457.75583
4633,456.92105
4634,609.004
4635,596.37537
4636,438.4299
4637,513.4808
4638,480.53082
4639,551.40027
4640,578.3457
4641,471.30243
4642,475.38434
4643,490.11713
4644,484.59598
4645,554.33923
4646,459.81726
4647,549.5635
4648,597.50287
4649,580.27655
4650,502.0022
4651,456.1888
4652,478.0767
4653,509.68826
4654,507.1894
4655,594.2346
4656,504.00842
4657,595.0262
4658,468.30048
4659,566.14307
4660,583.91284
4661,547.75543
4662,575.293
4663,443.13898
4664,473.3606
4665,556.8618
4666,579.868
4667,605.455
4668,583.76117
4669,592.0218
4670,509.83264
4671,509.94955
4672,447.80606
4673,509.81177
4674,461.3201
4675,562.01
4676,536.33136
4677,471.41312
4678,509.88052
4679,466.7956
4680,521.08405
4681,474.71265
4682,639.4265
4683,526.45685
4684,546.258
4685,514.46783
4686,644.8573
4687,546.0838
4688,473.78604
4689,448.90482
4690,470.9369
4691,467.8917
4692,499.34766
4693,592.277
4694,432.73785
4695,523.7333
4696,551.30145
4697,544.699
4698,445.3791
4699,535.1909
4700,532.58984
4701,434.9865
4702,633.80835
4703,463.55386
4704,516.1335
4705,565.076
4706,574.31647
4707,568.66705
4708,541.4664
4709,515.87085
4710,447.76337
4711,529.17993
4712,466.74872
4713,572.5983
4714,617.37317
4715,593.1709
4716,549.9124
4717,632.3842
4718,510.10098
4719,464.13388
4720,538.85767
4721,537.10394
4722,431.61526
4723,585.44867
4724,490.87888
4725,456.32693
4726,453.1416
4727,514.22156
4728,591.89734
4729,568.1104
4730,619.504
4731,604.365
4732,527.3023
4733,566.71313
4734,531.1515
4735,592.888
4736,518.82605
4737,431.44095
4738,568.808
4739,647.9273
4740,607.3897
4741,549.97876
4742,471.57507
4743,464.4567
4744,572.8732
4745,528.61804
4746,514.2473
4747,476.75845
4748,534.53125
4749,464.5297
4750,637.8085
4751,609.2278
4752,613.8536
4753,598.3569
4754,464.21582
4755,452.61713
4756,491.1641
4757,482.62524
4758,645.46014
4759,597.14386
4760,548.25836
4761,498.21725
4762,576.11975
4763,507.997
4764,516.41907
4765,562.9358
4766,517.4276
4767,625.381
4768,523.52405
4769,494.07663
4770,587.77783
4771,478.5571
4772,483.1674
4773,583.34436
4774,558.6924
4775,545.3745
4776,612.9977
4777,465.63412
4778,597.329
4779,545.3138
4780,429.3277
4781,458.88507
4782,567.24036
4783,501.34714
4784,560.223
4785,473.5453
4786,507.65582
4787,461.97412
4788,538.8645
4789,460.00555
4790,471.51535
4791,496.48798
4792,506.4743
4793,604.8178
4794,450.15607
4795,467.20123
4796,598.39496
4797,560.1304
4798,483.87897
4799,547.15466
4800,576.1632
4801,505.173
4802,538.3963
4803,571.56696
4804,639.2724
4805,491.12836
4806,466.86755
4807,596.0074
4808,614.19824
4809,553.4769
4810,517.4061
4811,441.8638
4812,499.4825
4813,460.36737
4814,532.542
4815,491.29486
4816,501.25723
4817,590.45795
4818,424.8596
4819,589.3997
4820,498.50592
4821,452.4165
4822,572.0492
4823,584.79553
4824,520.5893
4825,548.39825
4826,493.03616
4827,482.52457
4828,577.7254
4829,464.57477
4830,531.5133
4831,585.77344
4832,556.6678
4833,575.36914
4834,490.2294
4835,601.7482
4836,529.95685
4837,459.9354
4838,440.48145
4839,624.5206
4840,502.1423
4841,553.2841
4842,458.51328
4843,488.52536
4844,593.7865
4845,472.54855
4846,536.0717
4847,488.42813
4848,619.2061
4849,556.0663
4850,531.63354
4851,647.70746
4852,449.78943
4853,534.03204
4854,618.9048
4855,456.128
4856,487.88385
4857,600.15265
4858,456.86713
4859,463.52994
4860,651.8193
4861,549.5176
4862,457.71405
4863,440.0163
4864,567.1118
4865,591.1377
4866,203.04451
4867,472.70407
4868,444.4757
4869,440.27097
4870,590.7975
4871,516.6616
4872,457.47485
4873,635.53033
4874,529.9943
4875,470.83102
4876,595.7204
4877,514.19934
4878,493.78174
4879,447.8551
4880,483.7228
4881,551.92804
4882,511.0118
4883,581.7993
4884,616.1162
4885,469.10547
4886,576.6947
4887,502.2926
4888,635.16016
4889,535.0352
4890,521.29974
4891,517.3211
4892,577.939
4893,578.11676
4894,543.1742
4895,488.30444
4896,579.3917
4897,550.4045
4898,628.6406
4899,629.6831
4900,493.69217
4901,471.42307
4902,513.1865
4903,571.389
4904,449.29184
4905,488.71866
4906,580.85986
4907,444.82846
4908,505.21933
4909,563.68146
4910,579.57214
4911,498.86835
4912,491.13727
4913,466.17563
4914,459.05743
4915,454.5122
4916,499.1939
4917,473.50543
4918,457.49408
4919,596.7896
4920,519.3715
4921,566.00507
4922,491.12744
4923,449.09747
4924,568.2166
4925,594.8661
4926,469.82965
4927,497.80807
4928,663.51984
4929,472.2662
4930,471.59738
4931,457.601
4932,532.99756
4933,462.01788
4934,496.11734
4935,533.9496
4936,637.4337
4937,483.05045
4938,436.4774
4939,598.6068
4940,502.82703
4941,533.8475
4942,541.8527
4943,618.1857
4944,527.1683
4945,560.3892
4946,499.58466
4947,495.41904
4948,556.7364
4949,555.16626
4950,519.185
4951,500.87482
4952,436.1029
4953,453.722
4954,444.00955
4955,637.6851
4956,453.42114
4957,565.3394
4958,472.90567
4959,562.6481
4960,450.57727
4961,523.8393
4962,480.11154
4963,579.8243
4964,574.18146
4965,457.52106
4966,468.62067
4967,536.5945
4968,628.4466
4969,636.3974
4970,441.04288
4971,460.2764
4972,437.17685
4973,502.67712
4974,564.86676
4975,598.8853
4976,471.30255
4977,450.66702
4978,469.7013
4979,540.9061
4980,512.7503
4981,456.77563
4982,514.206
4983,641.796
4984,429.82166
4985,538.6729
4986,516.539
4987,452.23877
4988,451.73117
4989,479.7397
4990,621.1394
4991,521.8839
4992,459.7828
4993,505.68744
4994,464.19742
4995,579.53754
4996,446.1706
4997,569.2716
4998,474.72876
4999,511.6745
5000,521.15576
5001,498.97675
5002,476.49222
5003,477.6269
5004,472.27887
5005,512.7501
5006,426.13037
5007,571.1548
5008,472.20938
5009,555.999
5010,595.11194
5011,489.83234
5012,512.69415
5013,544.40436
5014,498.4002
5015,596.0257
5016,502.47946
5017,426.2474
5018,527.7552
5019,460.09756
5020,455.83984
5021,562.72577
5022,424.88553
5023,482.7803
5024,462.55423
5025,590.53546
5026,446.29517
5027,546.89197
5028,616.4047
5029,617.5002
5030,480.62625
5031,503.7071
5032,528.28754
5033,617.07733
5034,473.98062
5035,593.24603
5036,480.98337
5037,568.1909
5038,578.38586
5039,452.01184
5040,560.0612
5041,561.8868
5042,571.0838
5043,516.35297
5044,479.02966
5045,484.7256
5046,477.53787
5047,590.08563
5048,581.78864
5049,563.673
5050,596.0466
5051,457.61514
5052,543.5036
5053,535.67804
5054,573.8664
5055,585.8908
5056,487.20755
5057,510.5306
5058,535.62067
5059,541.94574
5060,568.25946
5061,526.3699
5062,496.37027
5063,582.1923
5064,489.76105
5065,667.2034
5066,519.7431
5067,532.0832
5068,446.6522
5069,503.3422
5070,528.3727
5071,486.81033
5072,490.4146
5073,503.1373
5074,556.778
5075,523.0432
5076,548.2817
5077,618.6734
5078,668.0067
5079,538.73895
5080,518.7017
5081,481.40482
5082,511.10468
5083,534.0217
5084,613.75446
5085,470.31418
5086,617.12256
5087,615.9838
5088,538.7225
5089,604.76666
5090,558.47644
5091,450.22705
5092,456.82086
5093,601.68036
5094,455.82745
5095,551.31226
5096,499.43726
5097,476.448
5098,621.4486
5099,462.30994
5100,589.19904
5101,502.3675
5102,476.4349
5103,572.38586
5104,640.4042
5105,494.11682
5106,600.6694
5107,610.5042
5108,561.1319
5109,541.7986
5110,477.18256
5111,639.00183
5112,432.6894
5113,589.43665
5114,523.7173
5115,497.4472
5116,532.97
5117,502.2214
5118,525.824
5119,526.2919
5120,526.6477
5121,488.36932
5122,501.25415
5123,507.86206
5124,472.02026
5125,602.27
5126,623.1292
5127,511.20023
5128,614.3517
5129,533.6522
5130,436.48898
5131,468.91113
5132,462.27032
5133,510.12335
5134,497.55856
5135,603.976
5136,559.8384
5137,537.55273
5138,508.3606
5139,607.92944
5140,443.7503
5141,479.14532
5142,499.73975
5143,479.65134
5144,458.45935
5145,539.12427
5146,564.96124
5147,588.3151
5148,512.05396
5149,451.08597
5150,666.28064
5151,566.92664
5152,518.4491
5153,617.12286
5154,580.5617
5155,487.17322
5156,602.1858
5157,474.5532
5158,471.6486
5159,440.94666
5160,512.4727
5161,512.8272
5162,635.3824
5163,495.3269
5164,467.4882
5165,500.08005
5166,554.1172
5167,446.23825
5168,529.8971
5169,554.91895
5170,622.60956
5171,448.47214
5172,556.09686
5173,542.3495
5174,497.5146
5175,620.8781
5176,509.39984
5177,527.63104
5178,561.19293
5179,578.5299
5180,495.9379
5181,628.51337
5182,602.07983
5183,422.51727
5184,560.5554
5185,542.3524
5186,498.24493
5187,552.32275
5188,477.09534
5189,477.5685
5190,646.7832
5191,510.89923
5192,607.3305
5193,544.6006
5194,519.31726
5195,580.5005
5196,497.62244
5197,510.52234
5198,457.18005
5199,613.69037
5200,545.6442
5201,554.4376
5202,578.06647
5203,452.19507
5204,546.4165
5205,437.3077
5206,591.3675
5207,528.82587
5208,561.8724
5209,437.95514
5210,455.38745
5211,498.25046
5212,440.7026
5213,555.69104
5214,574.48364
5215,548.4352
5216,467.72235
5217,459.62872
5218,428.99612
5219,657.28436
5220,553.4423
5221,539.24097
5222,531.06335
5223,443.55353
5224,501.13953
5225,459.56064
5226,440.5738
5227,529.3842
5228,466.57404
5229,562.0839
5230,612.47626
5231,505.1367
5232,473.18506
5233,472.34793
5234,533.237
5235,506.17572
5236,576.6052
5237,466.40387
5238,503.12375
5239,598.6201
5240,494.6036
5241,554.8748
5242,632.86566
5243,498.30936
5244,545.4171
5245,511.54117
5246,502.09268
5247,564.30566
5248,478.05737
5249,582.5797
5250,634.54535
5251,523.83057
5252,439.87933
5253,520.6077
5254,478.73175
5255,569.6149
5256,458.4798
5257,582.5651
5258,461.8477
5259,489.47137
5260,549.35956
5261,570.7815
5262,484.89737
5263,524.1426
5264,485.33078
5265,432.04495
5266,499.74698
5267,534.3263
5268,576.35913
5269,613.2527
5270,466.68463
5271,514.7865
5272,653.01105
5273,537.0343
5274,492.3315
5275,642.7127
5276,496.38318
5277,560.6597
5278,436.9591
5279,663.9827
5280,630.3978
5281,598.5909
5282,536.0154
5283,502.62476
5284,614.0954
5285,469.57492
5286,645.8761
5287,547.0955
5288,587.5932
5289,483.4515
5290,482.01663
5291,465.17944
5292,557.9327
5293,573.19507
5294,451.04266
5295,576.8378
5296,607.6298
5297,483.10455
5298,552.1677
5299,576.4791
5300,450.2906
5301,510.86105
5302,466.97052
5303,465.09885
5304,461.1432
5305,597.4595
5306,464.73325
5307,504.6571
5308,585.48694
5309,476.72684
5310,523.0554
5311,569.3921
5312,515.29706
5313,514.6848
5314,500.88004
5315,631.9646
5316,501.4988
5317,546.07904
5318,623.14874
5319,565.58356
5320,509.78546
5321,638.6727
5322,566.21893
5323,605.41864
5324,596.51337
5325,532.3223
5326,525.15466
5327,505.13086
5328,629.4756
5329,593.57367
5330,463.06448
5331,470.41406
5332,496.9419
5333,473.01404
5334,509.93546
5335,514.68744
5336,503.31616
5337,524.97894
5338,521.9961
5339,445.48407
5340,456.5242
5341,503.6308
5342,547.23157
5343,585.6378
5344,509.98026
5345,526.79114
5346,472.36063
5347,528.4189
5348,592.01355
5349,501.1356
5350,621.76556
5351,517.2981
5352,437.66177
5353,451.42828
5354,529.83044
5355,504.04028
5356,615.01843
5357,546.9467
5358,463.88602
5359,456.10297
5360,507.01987
5361,583.31274
5362,433.0339
5363,437.6321
5364,486.54803
5365,471.73074
5366,516.0981
5367,479.7442
5368,443.49506
5369,469.2657
5370,489.89062
5371,582.63666
5372,464.55002
5373,607.6134
5374,446.4302
5375,516.9499
5376,466.74606
5377,489.61658
5378,474.04535
5379,466.90305
5380,560.62976
5381,470.44318
5382,468.1341
5383,523.6995
5384,609.8446
5385,536.8038
5386,585.2275
5387,612.7395
5388,503.11008
5389,473.76965
5390,510.57047
5391,593.55176
5392,541.45013
5393,509.4054
5394,533.4465
5395,569.106
5396,532.19885
5397,583.337
5398,543.63257
5399,615.028
5400,455.55405
